total_loss,domain_loss,src_cls_loss
1.4009,1.3745,0.0264
1.4009,1.3747,0.0262
1.401,1.3749,0.0261
1.4011,1.3749,0.0262
1.4013,1.375,0.0263
1.4011,1.3751,0.0261
1.401,1.3752,0.0258
1.4007,1.3752,0.0255
1.4005,1.3753,0.0252
1.4016,1.3755,0.0261
1.4014,1.3755,0.0259
1.4009,1.3753,0.0256
1.4007,1.3754,0.0253
1.4005,1.3753,0.0252
1.4004,1.3753,0.0251
1.4004,1.3752,0.0253
1.4002,1.3752,0.025
1.4001,1.3751,0.025
1.4006,1.3752,0.0254
1.4005,1.3752,0.0253
1.4002,1.3751,0.0251
1.4,1.3751,0.0248
1.3998,1.3752,0.0247
1.4001,1.3754,0.0247
1.3999,1.3754,0.0245
1.3997,1.3755,0.0243
1.3997,1.3757,0.024
1.3996,1.3758,0.0238
1.3998,1.3759,0.0239
1.3998,1.376,0.0237
1.3996,1.376,0.0237
1.3998,1.376,0.0238
1.3997,1.3761,0.0236
1.3994,1.376,0.0234
1.3994,1.3761,0.0233
1.3992,1.3761,0.0231
1.3991,1.3761,0.023
1.399,1.3761,0.0229
1.3992,1.3761,0.0231
1.399,1.3762,0.0229
1.3988,1.3761,0.0227
1.3988,1.3761,0.0228
1.3989,1.3763,0.0226
1.3988,1.3764,0.0224
1.3987,1.3765,0.0222
1.3985,1.3765,0.0221
1.3984,1.3765,0.0219
1.3982,1.3765,0.0217
1.3981,1.3765,0.0216
1.398,1.3766,0.0214
1.3978,1.3766,0.0213
1.3977,1.3766,0.0211
1.3978,1.3768,0.021
1.3978,1.377,0.0208
1.3978,1.3771,0.0208
1.3978,1.3771,0.0207
1.3977,1.3771,0.0206
1.3976,1.3772,0.0204
1.3995,1.3773,0.0222
1.3994,1.3773,0.0221
1.3994,1.3773,0.0221
1.3995,1.3774,0.0221
1.3993,1.3774,0.0219
1.3994,1.3775,0.0218
1.3992,1.3775,0.0217
1.3991,1.3775,0.0216
1.399,1.3775,0.0215
1.3989,1.3776,0.0213
1.3987,1.3775,0.0212
1.3986,1.3776,0.021
1.3985,1.3776,0.0209
1.3984,1.3777,0.0208
1.3983,1.3777,0.0206
1.3982,1.3777,0.0205
1.3982,1.3778,0.0204
1.3981,1.3779,0.0202
1.398,1.3779,0.0201
1.3979,1.3777,0.0202
1.3979,1.3778,0.0201
1.3979,1.378,0.0199
1.3978,1.378,0.0198
1.3977,1.378,0.0197
1.3976,1.3781,0.0196
1.3976,1.3781,0.0195
1.3975,1.3781,0.0194
1.3974,1.3782,0.0193
1.3973,1.3782,0.0191
1.3972,1.3782,0.019
1.3971,1.3782,0.0189
1.3971,1.3783,0.0188
1.3969,1.3782,0.0187
1.3967,1.3782,0.0186
1.3967,1.3782,0.0185
1.3966,1.3782,0.0184
1.3966,1.3783,0.0183
1.3966,1.3783,0.0183
1.3965,1.3782,0.0182
1.3967,1.3782,0.0185
1.3966,1.3782,0.0184
1.3965,1.3782,0.0184
1.3965,1.3781,0.0183
1.3964,1.3782,0.0182
1.3964,1.3783,0.0181
1.3963,1.3782,0.018
1.3962,1.3782,0.018
1.396,1.3782,0.0179
1.3961,1.3783,0.0178
1.3959,1.3782,0.0177
1.3959,1.3783,0.0176
1.3959,1.3783,0.0176
1.3958,1.3783,0.0175
1.3957,1.3783,0.0174
1.3957,1.3783,0.0173
1.3956,1.3784,0.0172
1.3956,1.3784,0.0171
1.3956,1.3785,0.0171
1.3955,1.3786,0.017
1.3955,1.3786,0.0169
1.3955,1.3786,0.0169
1.3954,1.3786,0.0168
1.3954,1.3786,0.0167
1.3953,1.3787,0.0166
1.3954,1.3787,0.0167
1.3953,1.3787,0.0166
1.3953,1.3788,0.0165
1.3953,1.3788,0.0165
1.3955,1.3788,0.0167
1.3955,1.3789,0.0166
1.3954,1.3789,0.0166
1.3953,1.3789,0.0165
1.3953,1.3789,0.0164
1.3952,1.3789,0.0163
1.3952,1.3789,0.0163
1.3951,1.3789,0.0162
1.395,1.3789,0.0161
1.3949,1.3789,0.016
1.3948,1.3789,0.016
1.3948,1.3789,0.0159
1.3948,1.379,0.0158
1.3947,1.379,0.0157
1.3947,1.379,0.0157
1.3946,1.379,0.0156
1.3946,1.379,0.0155
1.3945,1.3791,0.0155
1.3945,1.3791,0.0154
1.3944,1.3791,0.0153
1.3944,1.3792,0.0153
1.3944,1.3792,0.0152
1.3944,1.3792,0.0151
1.3943,1.3793,0.0151
1.3943,1.3793,0.015
1.3943,1.3794,0.0149
1.3943,1.3794,0.0149
1.3942,1.3794,0.0148
1.3942,1.3794,0.0147
1.3941,1.3795,0.0147
1.3941,1.3795,0.0146
1.3941,1.3796,0.0146
1.3941,1.3796,0.0145
1.394,1.3796,0.0144
1.394,1.3796,0.0144
1.3939,1.3796,0.0143
1.3939,1.3797,0.0143
1.3939,1.3797,0.0142
1.3938,1.3797,0.0141
1.3938,1.3797,0.0141
1.3938,1.3797,0.014
1.3937,1.3798,0.014
1.3937,1.3798,0.0139
1.3937,1.3798,0.0139
1.3936,1.3798,0.0138
1.3936,1.3799,0.0137
1.3936,1.3799,0.0137
1.3936,1.3799,0.0136
1.3935,1.3799,0.0136
1.3935,1.38,0.0135
1.3934,1.38,0.0135
1.3934,1.38,0.0134
1.3934,1.38,0.0134
1.3934,1.3801,0.0133
1.3935,1.3801,0.0134
1.3934,1.3801,0.0133
1.3934,1.3801,0.0133
1.3934,1.3801,0.0133
1.3934,1.3802,0.0133
1.3934,1.3802,0.0132
1.3933,1.3802,0.0132
1.3933,1.3802,0.0131
1.3933,1.3802,0.0131
1.3933,1.3803,0.0131
1.3933,1.3803,0.013
1.3933,1.3803,0.013
1.3932,1.3803,0.0129
1.3932,1.3803,0.0129
1.3932,1.3803,0.0128
1.3932,1.3804,0.0128
1.3932,1.3804,0.0127
1.3931,1.3804,0.0127
1.393,1.3804,0.0126
1.3931,1.3804,0.0126
1.393,1.3804,0.0126
1.3929,1.3803,0.0126
1.3929,1.3803,0.0125
1.3928,1.3804,0.0125
1.3928,1.3804,0.0124
1.3928,1.3804,0.0124
1.3928,1.3804,0.0123
1.3927,1.3804,0.0123
1.3927,1.3805,0.0123
1.3927,1.3805,0.0122
1.3927,1.3805,0.0122
1.3926,1.3805,0.0121
1.3926,1.3805,0.0121
1.3926,1.3806,0.012
1.3926,1.3806,0.012
1.3926,1.3806,0.012
1.3925,1.3806,0.0119
1.3925,1.3806,0.0119
1.3926,1.3807,0.0119
1.3925,1.3807,0.0119
1.3925,1.3807,0.0118
1.3925,1.3807,0.0118
1.3924,1.3807,0.0117
1.3924,1.3807,0.0117
1.3924,1.3807,0.0117
1.3923,1.3807,0.0116
1.3923,1.3807,0.0116
1.3923,1.3807,0.0115
1.3923,1.3807,0.0115
1.3922,1.3808,0.0115
1.3922,1.3808,0.0114
1.3922,1.3808,0.0114
1.3922,1.3808,0.0114
1.3922,1.3808,0.0113
1.3921,1.3808,0.0113
1.3921,1.3809,0.0112
1.3921,1.3809,0.0112
1.392,1.3809,0.0112
1.392,1.3809,0.0111
1.392,1.3809,0.0111
1.392,1.3809,0.0111
1.392,1.3809,0.011
1.3919,1.3809,0.011
1.392,1.381,0.011
1.3919,1.381,0.011
1.3919,1.3809,0.0109
1.3919,1.381,0.0109
1.3919,1.381,0.0109
1.3918,1.381,0.0108
1.3918,1.3809,0.0108
1.3917,1.381,0.0108
1.3917,1.381,0.0107
1.3916,1.3809,0.0107
1.3916,1.381,0.0107
1.3916,1.381,0.0106
1.3917,1.381,0.0108
1.3917,1.381,0.0107
1.3917,1.381,0.0107
1.3917,1.381,0.0107
1.3917,1.381,0.0106
1.3916,1.381,0.0106
1.3923,1.381,0.0112
1.3922,1.381,0.0112
1.3922,1.381,0.0112
1.3922,1.381,0.0111
1.3922,1.3811,0.0111
1.3922,1.3811,0.0111
1.3921,1.3811,0.0111
1.3921,1.3811,0.011
1.3921,1.3811,0.011
1.3921,1.3811,0.011
1.392,1.3811,0.0109
1.392,1.3811,0.0109
1.392,1.3811,0.0109
1.392,1.3811,0.0108
1.392,1.3811,0.0108
1.392,1.3812,0.0108
1.3919,1.3812,0.0108
1.3919,1.3811,0.0107
1.3919,1.3811,0.0108
1.392,1.3812,0.0108
1.3919,1.3812,0.0107
1.3918,1.3811,0.0107
1.3918,1.3812,0.0107
1.3918,1.3812,0.0107
1.3918,1.3812,0.0106
1.3917,1.3811,0.0106
1.3917,1.3811,0.0106
1.3917,1.3811,0.0105
1.3917,1.3812,0.0105
1.3917,1.3812,0.0105
1.3917,1.3812,0.0105
1.3916,1.3812,0.0104
1.3916,1.3812,0.0104
1.3916,1.3812,0.0104
1.3916,1.3812,0.0104
1.3915,1.3812,0.0103
1.392,1.3812,0.0108
1.3919,1.3811,0.0108
1.3919,1.3812,0.0107
1.3919,1.3812,0.0107
1.3918,1.3812,0.0107
1.3918,1.3811,0.0106
1.3918,1.3812,0.0106
1.3918,1.3812,0.0106
1.3918,1.3812,0.0106
1.3918,1.3812,0.0105
1.3917,1.3812,0.0105
1.3917,1.3812,0.0105
1.3917,1.3812,0.0105
1.3916,1.3812,0.0104
1.3916,1.3812,0.0104
1.3916,1.3812,0.0104
1.3915,1.3812,0.0104
1.3915,1.3812,0.0103
1.3915,1.3812,0.0103
1.3915,1.3812,0.0103
1.3914,1.3812,0.0103
1.3915,1.3811,0.0104
1.3915,1.3811,0.0104
1.3915,1.3811,0.0103
1.3914,1.3811,0.0103
1.3914,1.3811,0.0103
1.3914,1.3811,0.0103
1.3914,1.3811,0.0102
1.3914,1.3811,0.0102
1.3913,1.3811,0.0102
1.3913,1.3811,0.0102
1.3912,1.3811,0.0101
1.3912,1.3811,0.0101
1.3912,1.3811,0.0101
1.3912,1.3811,0.0101
1.3912,1.3812,0.0101
1.3912,1.3812,0.01
1.3912,1.3812,0.01
1.3911,1.3812,0.01
1.3916,1.3812,0.0104
1.3915,1.3812,0.0104
1.3915,1.3812,0.0103
1.3915,1.3812,0.0103
1.3915,1.3812,0.0103
1.3914,1.3812,0.0103
1.3914,1.3812,0.0102
1.3913,1.3811,0.0102
1.3914,1.3812,0.0102
1.3913,1.3812,0.0102
1.3913,1.3812,0.0102
1.3913,1.3812,0.0101
1.3913,1.3812,0.0101
1.3913,1.3812,0.0101
1.3913,1.3812,0.0101
1.3913,1.3813,0.01
1.3913,1.3812,0.01
1.3912,1.3813,0.01
1.3912,1.3813,0.01
1.3912,1.3813,0.01
1.3912,1.3813,0.0099
1.3912,1.3813,0.0099
1.3912,1.3813,0.0099
1.3912,1.3813,0.0099
1.3912,1.3813,0.0098
1.3911,1.3813,0.0098
1.3911,1.3813,0.0098
1.3911,1.3813,0.0098
1.3911,1.3813,0.0098
1.3911,1.3813,0.0098
1.3911,1.3813,0.0098
1.3911,1.3813,0.0098
1.3911,1.3813,0.0098
1.3911,1.3813,0.0098
1.3911,1.3813,0.0097
1.391,1.3813,0.0097
1.391,1.3813,0.0097
1.391,1.3814,0.0097
1.391,1.3814,0.0096
1.391,1.3814,0.0096
1.391,1.3814,0.0096
1.391,1.3814,0.0096
1.3909,1.3814,0.0096
1.3909,1.3814,0.0095
1.3909,1.3814,0.0095
1.3909,1.3814,0.0095
1.3909,1.3814,0.0095
1.3909,1.3814,0.0095
1.3909,1.3814,0.0094
1.3909,1.3814,0.0094
1.3908,1.3814,0.0094
1.3908,1.3815,0.0094
1.3908,1.3815,0.0094
1.3908,1.3815,0.0094
1.3908,1.3815,0.0093
1.3908,1.3815,0.0093
1.3908,1.3815,0.0093
1.3907,1.3815,0.0093
1.3907,1.3815,0.0093
1.3907,1.3815,0.0092
1.3907,1.3815,0.0092
1.3907,1.3815,0.0092
1.3907,1.3815,0.0092
1.3907,1.3815,0.0092
1.3907,1.3815,0.0091
1.3906,1.3815,0.0091
1.3906,1.3815,0.0091
1.3906,1.3815,0.0091
1.3906,1.3815,0.0091
1.3906,1.3816,0.009
1.3906,1.3816,0.009
1.3906,1.3816,0.009
1.3906,1.3816,0.009
1.3906,1.3816,0.009
1.3905,1.3816,0.0089
1.3905,1.3816,0.0089
1.3905,1.3816,0.0089
1.3905,1.3816,0.0089
1.3905,1.3816,0.0089
1.3905,1.3816,0.0089
1.3905,1.3816,0.0088
1.3904,1.3816,0.0088
1.3904,1.3816,0.0088
1.3908,1.3816,0.0092
1.3908,1.3816,0.0092
1.3908,1.3816,0.0092
1.3908,1.3816,0.0092
1.3908,1.3816,0.0091
1.3908,1.3817,0.0091
1.3908,1.3817,0.0091
